,Alpha,Delta,Mu,Buy,Sell,prob
180,0.017134693713497795,0.0100003001053144,7.873474262785632,0.5997714626974978,0.7446409947253977,0.0911968911820803
181,0.05588450367278648,0.9999998878452772,6.823152828399287,1.2437288100934996,1.3725898280815856,0.12720344810728423
182,0.010473318327967947,0.11966583842786373,2.921704711487039,0.9043461331593217,0.9089988825842318,0.01659482478057195
183,0.012420684704574846,0.6167397959766778,0.8445696758690139,0.4155398523179156,0.6148606655001349,0.010078036189650084
184,0.015463133954460088,0.01000033144125493,3.234182470243084,0.5800119351719171,0.4984520771629729,0.04431698893976914
185,0.012329902568765816,0.535180755727904,1.5299332563643615,0.3410332138885948,0.33531105250823207,0.027134214095948506
186,0.052564191731000895,0.010000149520060519,4.07082841696413,0.7841294927760881,0.9001957440336168,0.1127215071623725
187,0.010424751335999478,0.21611299194998762,1.1977841493909174,0.5508840571089169,0.5734042276677552,0.010984234484611758
188,0.012996865811554032,0.6790290894997709,0.897973516766525,0.28416017684646316,0.3207753945361493,0.018927537988087717
189,0.02052582138907293,0.9999997823433019,4.2748700371071955,0.2750847357091213,0.272085254179569,0.13819990076851327
190,0.013159546168285437,0.6144320966192698,0.0934318820829539,0.29552133140299663,0.22885014795301067,0.002339267171561022
191,0.012284594378567678,0.5002008466001121,1.3783163281392727,0.349086519128432,0.35106482549986906,0.02361239568188154
192,0.010411496713371866,0.997145366373725,1.441955159467088,0.5204258572828537,0.5868511927269561,0.013377034384869377
193,0.012396913895362462,0.564804143660178,1.453051316621842,0.3444522041414734,0.29564333981286595,0.027371385141364793
194,0.013190472716275345,0.7019885742707942,0.8545823436957127,0.17408957975358494,0.26874725669995914,0.024822984309753545
195,0.013463270796562725,0.8039943277839187,0.6753153746023491,0.18406742118693828,0.21714161974147475,0.022159229148903614
196,0.012917057615466259,0.3759594809442987,1.5327864517382044,0.20569760925571065,0.1642737907438364,0.05079679291046773
197,0.015143168131854902,0.7283941552423223,0.44797041323592923,0.2594821857529063,0.3898594198162622,0.010339018047689176
198,0.018621160536684733,0.8563097626983752,0.269639590478032,0.17875007753393968,0.114442261381374,0.01683694661083928
199,0.012357591411177302,0.5065422196126832,1.2924825832669398,0.3747673203064344,0.31820033122904834,0.02252938211840458
200,0.01719203889525344,0.9999997273986988,3.6397760013590745,0.34864406484693555,0.33962825225919774,0.08333938863904775
201,0.02180348206744527,0.3876617818362439,-0.24474013032650846,0.4030112658507373,0.6090974333534428,-0.005300290759132946
202,0.019361877112762275,0.010000285007541639,2.665847424914583,0.4963832516586319,0.3399670373568379,0.058128131564593136
203,0.010413709334862787,0.3700894659673949,3.4704278863723,0.5032475222798442,0.34521083890977416,0.04085472882101732
204,0.025417841039291435,0.010000232111008615,3.060082967143831,0.8241678260443319,0.9311023245318258,0.0424323756749686
205,0.01753744996867516,0.010000254344013585,6.270251352542697,0.6758101524587169,0.9774458534965796,0.06236556149129669
206,0.010397386730472913,0.44040292564289224,3.1712120511608055,0.5124504529938269,0.5857297897070164,0.02914931128026062
207,0.35662577471929774,0.609445849915008,-1.0721064536753252e-08,0.4881355869528373,0.5906779572680277,-3.544085982482751e-09
208,0.04353608874400344,0.9999998764738268,3.1282202760656883,0.40203389121933386,0.526012910995043,0.12797002923608575
209,0.012826958166330692,0.7016291495119362,1.54775759394416,0.3656883599994819,0.5852085120456044,0.020451222331092485
210,0.01238292321871427,0.476821381264098,1.4834143176177856,0.34390918861409225,0.3470033286044159,0.025898046129407964
211,0.020348550182079095,0.33277037419464695,0.058657796322594394,0.46628219846657354,0.37439869998590275,0.0014177898400033618
212,0.01714459878211671,0.9245169346632234,0.31628133072945097,0.3967344794665052,0.46986898081207895,0.006218297002518763
213,0.013659752543319418,0.706058276460569,0.6122119907332861,0.21064380350878953,0.2150583345628244,0.019265935067360997
214,0.012422359822341685,0.5009987421073744,0.7080308995471385,0.27982170566363995,0.2858495188069042,0.015310575064461198
215,0.012661847232310824,0.6112200508031628,1.1217916230770046,0.21565368419668485,0.23888488748039874,0.030302252036094973
216,0.017001111524484303,0.010000061673699588,16.063037952267383,0.8528687206969766,1.1626859773288585,0.11932370262097802
217,0.03120914206795675,0.9999998554264733,4.304517253000839,0.35406780098447044,0.45379529940107033,0.1425809881230152
218,0.014562262238005596,0.7681584502586825,0.10526650685121987,0.20436250247075785,0.27866108332655715,0.0031635494810661395
219,0.06552209969122982,0.9999998559926426,3.3931572032021324,0.6744067737217044,0.45987660657710067,0.16388406212720713
220,0.016639778521645252,0.8340585381395679,0.5873934249057925,0.2084432417905465,0.2662946246603619,0.020173075678183196
221,0.01351456250061288,0.7724143565550184,0.5737423605109255,0.1983269426724884,0.20207419645104008,0.01899738257341475
222,0.025535894822523945,0.010000332339544891,2.408925823252281,0.290019537495884,0.2796528486389594,0.097457851369555
223,0.03418276316920351,0.8653992049984607,0.050897367520301634,0.1621997017377569,0.19520658671759072,0.004844303347523109
224,0.013038436973743153,0.5391560073806901,0.3703469521071708,0.3836372285357918,0.32617442166532357,0.0067568883920278424
225,0.01797273716426615,0.010000283368462797,3.4607295878854685,0.38173073777509053,0.49064671012188765,0.06655292656154502
226,0.02021873950366107,0.8455441352249327,0.24048064595383356,0.20011361946227862,0.32402034151560594,0.009191400150097557
227,0.013224114743351624,0.49107632852285305,0.7408855769892188,0.2651962986536042,0.20449230218348155,0.02043344890047335
228,0.14806618544189892,0.8767630243409331,7.477800783111965,1.7863013609383878,1.3736076962032882,0.2594747342622896
229,0.025710029208805253,0.010000545834789848,5.437593320764003,1.3450415308659032,1.9507510031479007,0.04069186142467471
230,0.010400543613566637,0.846830999628508,4.8076587102189885,0.8797567048297578,1.5833970712620824,0.01989620353659503
231,0.01038302570534279,0.41813332457111807,3.3673455060931357,0.5150011933327869,0.47951625412255,0.03396201166873302
232,0.03423904760442122,0.45495199180240703,15.652590775936162,1.3420952967306645,1.4777375986620447,0.15970432037171414
233,0.010469357325368259,0.7777590951920891,0.43490211270952595,0.6866589593669133,0.6532693065882644,0.003386544120517699
234,0.012114097556458243,0.5021598014780354,2.0049763533717004,0.402114709842196,0.3654868481186309,0.030671530143203393
235,0.0734200321396104,0.49842566572722463,5.996954530128098e-08,0.5122033801525748,0.5349152511315087,4.20483963646482e-09
236,0.010000229804282093,0.9999975535946525,1.9912102537232472,0.41288138587126655,0.42615030016607813,0.02318259912074836
237,0.017534912502430364,0.9999997433875711,4.356733072608838,0.2806779595104315,0.22123220006463273,0.13210143603404137
238,0.015116523271309587,0.7353373114615951,0.28033658504280506,0.29519678059809273,0.4780947121341172,0.00545023192970577
